trial,category,blind_k1,blind_k10,blind_k50,blind_k200
shapenet1171,airplane,7.301568984985352e-05,0.003999984357506037,0.017356745898723602,0.04999120160937309
shapenet1172,airplane,0.9930849075317383,1.1153039932250977,1.2212961912155151,1.3235278129577637
shapenet1174,airplane,0.726330041885376,0.7459964752197266,0.763664722442627,0.7859978675842285
shapenet1178,airplane,0.32619190216064453,0.44814133644104004,0.5623053908348083,0.6638230681419373
shapenet1179,airplane,0.6628892421722412,0.7220390439033508,0.7563770413398743,0.7915925979614258
shapenet1182,airplane,0.8014935851097107,0.809110164642334,0.8186759948730469,0.837414026260376
shapenet1183,airplane,0.4219304621219635,0.4258364737033844,0.43769335746765137,0.47149983048439026
shapenet1184,airplane,3.997484964202158e-05,0.0016574203036725521,0.014046612195670605,0.03891431912779808
shapenet1186,airplane,0.866915225982666,0.9441445469856262,0.9853237271308899,1.0137962102890015
shapenet1187,airplane,0.9388497471809387,1.1195698976516724,1.2074525356292725,1.2835053205490112
shapenet1189,airplane,0.28472793102264404,0.34678956866264343,0.39864838123321533,0.45079994201660156
shapenet1190,airplane,0.20034261047840118,0.33149707317352295,0.45218798518180847,0.5705747604370117
shapenet1191,airplane,1.099998116493225,1.146698236465454,1.2156777381896973,1.2873811721801758
shapenet1194,airplane,0.32569506764411926,0.5253697037696838,0.6734046936035156,0.7888361811637878
shapenet1196,airplane,0.013795733451843262,0.020717011764645576,0.03186899051070213,0.055131662636995316
shapenet1197,airplane,0.23187242448329926,0.32154202461242676,0.3878438472747803,0.43214425444602966
shapenet1199,airplane,0.2785157561302185,0.3355875015258789,0.3760804235935211,0.4288914203643799
shapenet1200,airplane,0.7626152038574219,0.7834486365318298,0.7972618937492371,0.8168306946754456
shapenet1201,airplane,0.8771414756774902,0.9531211853027344,0.9771041870117188,0.992739737033844
shapenet1202,airplane,0.002354661701247096,0.01226633321493864,0.025978311896324158,0.07128946483135223
shapenet1208,airplane,0.3593617379665375,0.4395083487033844,0.49475958943367004,0.5314847230911255
shapenet1210,airplane,0.5979463458061218,0.630117654800415,0.6618937253952026,0.6967479586601257
shapenet1211,airplane,0.0872020497918129,0.10799809545278549,0.1301405280828476,0.17666582763195038
shapenet1212,airplane,0.32632413506507874,0.5167256593704224,0.6674079895019531,0.7692709565162659
shapenet1215,airplane,0.1222885251045227,0.14088450372219086,0.15613357722759247,0.18622316420078278
shapenet1216,airplane,0.3420394957065582,0.3595079481601715,0.38092294335365295,0.43507158756256104
shapenet1218,airplane,0.7349591255187988,0.7427108883857727,0.7524046897888184,0.7735529541969299
shapenet1220,airplane,0.38592490553855896,0.5102519392967224,0.5976426005363464,0.6707447171211243
shapenet1222,airplane,0.4120849370956421,0.506234884262085,0.5688610076904297,0.617800235748291
shapenet1224,airplane,0.0060361227951943874,0.020455705001950264,0.035578448325395584,0.05888752639293671
shapenet1226,airplane,1.0802358388900757,1.1485587358474731,1.2327303886413574,1.3211236000061035
shapenet1227,airplane,0.7016503214836121,0.7078683972358704,0.715195894241333,0.7335897088050842
shapenet1228,airplane,0.027837714180350304,0.031523700803518295,0.03944806382060051,0.06433413177728653
shapenet1232,airplane,0.20497500896453857,0.3044571280479431,0.40204858779907227,0.4652423858642578
shapenet1234,airplane,0.9151850342750549,0.9678724408149719,0.9942238926887512,1.0219734907150269
shapenet1241,airplane,0.01172675658017397,0.01569189690053463,0.030356554314494133,0.07780801504850388
shapenet1242,airplane,0.8804662823677063,0.9208173155784607,0.9832997918128967,1.0506240129470825
shapenet1245,airplane,0.004954278469085693,0.009948757477104664,0.022145384922623634,0.04194710776209831
shapenet1250,airplane,0.7873029708862305,0.9558432102203369,1.0533910989761353,1.1369739770889282
shapenet1252,airplane,0.1949758678674698,0.2891475260257721,0.38768598437309265,0.5146117806434631
shapenet1253,airplane,0.2568853795528412,0.39720746874809265,0.500677764415741,0.5571184158325195
